# Licence: Creative Commons Attribution 4.0 International (CC BY 4.0) - https://creativecommons.org/licenses/by/4.0/
# Attribution: Šaltinis: Baldininkai.org viešų šaltinių Lietuvos baldų gamintojų kandidatų katalogas, https://www.baldininkai.org/atviri-duomenys/, versija 2026-08-07
# Generated: 2026-08-07
# Version: 2026-08-07
# Source: Baldininkai.org - https://www.baldininkai.org - open data: https://www.baldininkai.org/atviri-duomenys/
# Records: 1420
# Official source: Juridinių asmenų registro (Registrų centro) finansinių ataskaitų duomenys Lietuvos atvirų duomenų portale - https://data.gov.lt/datasets/1484/ - API model: datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita
# Financial periods: 4652
"slug","profile_url","trading_name","legal_name","company_code","fiscal_period_start","fiscal_period_end","filing_registration_date","revenue_eur","profit_before_tax_eur","financial_source_url","financial_api_model_path","jar_entity_id","revenue_api_record_id","revenue_line_name","revenue_evidence_registration_date","profit_before_tax_api_record_id","profit_before_tax_line_name","profit_before_tax_evidence_registration_date","standard_names","template_names"
"uzdaroji-akcine-bendrove-naba-122051895","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-naba-122051895/","Uždaroji akcinė bendrovė ""NABA""","Uždaroji akcinė bendrovė ""NABA""","122051895","2024-01-01","2024-12-31","2025-06-19","63788","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","1d1a1c4e-aac3-4954-a0c2-7c579caf13f1","f6b13811-337f-4e68-9d87-041f428b6035","PARDAVIMO PAJAMOS","2025-06-19","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Trumpa)","Labai mažų įmonių, taikančių išimtis, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-naba-122051895","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-naba-122051895/","Uždaroji akcinė bendrovė ""NABA""","Uždaroji akcinė bendrovė ""NABA""","122051895","2023-01-01","2023-12-31","2024-05-17","52812","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","1d1a1c4e-aac3-4954-a0c2-7c579caf13f1","6e1d9ac9-10c9-4a7c-abbf-a3c385996fab","PARDAVIMO PAJAMOS","2024-05-17","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Trumpa)","Labai mažų įmonių, taikančių išimtis, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-naba-122051895","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-naba-122051895/","Uždaroji akcinė bendrovė ""NABA""","Uždaroji akcinė bendrovė ""NABA""","122051895","2022-01-01","2022-12-31","2023-04-14","58538","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","1d1a1c4e-aac3-4954-a0c2-7c579caf13f1","cc56c087-c05d-4b15-ae91-4b3704101116","PARDAVIMO PAJAMOS","2023-04-14","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Trumpa)","Labai mažų įmonių, taikančių išimtis, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-naba-122051895","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-naba-122051895/","Uždaroji akcinė bendrovė ""NABA""","Uždaroji akcinė bendrovė ""NABA""","122051895","2021-01-01","2021-12-31","2023-04-14","29224","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","1d1a1c4e-aac3-4954-a0c2-7c579caf13f1","fe175e8b-fd9a-4ef0-ab70-48b8d3453f06","PARDAVIMO PAJAMOS","2023-04-14","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Trumpa)","Labai mažų įmonių, taikančių išimtis, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-neda-132278838","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-neda-132278838/","Uždaroji akcinė bendrovė ""Neda""","Uždaroji akcinė bendrovė ""Neda""","132278838","2024-01-01","2024-12-31","2025-05-07","339803","-15527","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","9a54d95d-3581-4a55-9e83-2d4c93525dfa","82b8b0d6-152c-4229-8ff1-cf9b72258875","PARDAVIMO PAJAMOS","2025-05-07","517f166a-62fa-4ca6-b662-281e6de37e42","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2025-05-07","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-neda-132278838","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-neda-132278838/","Uždaroji akcinė bendrovė ""Neda""","Uždaroji akcinė bendrovė ""Neda""","132278838","2023-01-01","2023-12-31","2024-03-19","263375","4415","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","9a54d95d-3581-4a55-9e83-2d4c93525dfa","ede576cf-2b34-4dd5-b0b2-db72a6cee467","PARDAVIMO PAJAMOS","2024-03-19","906ca634-70ac-4c14-a726-f220f8c781dd","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2024-03-19","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-neda-132278838","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-neda-132278838/","Uždaroji akcinė bendrovė ""Neda""","Uždaroji akcinė bendrovė ""Neda""","132278838","2022-01-01","2022-12-31","2023-04-27","304446","15881","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","9a54d95d-3581-4a55-9e83-2d4c93525dfa","e627f012-a6d8-47bb-bfc2-c1b63221f0fa","PARDAVIMO PAJAMOS","2023-04-27","bbc34e03-2bda-438e-a567-201fdaf88e24","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2023-04-27","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-neda-132278838","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-neda-132278838/","Uždaroji akcinė bendrovė ""Neda""","Uždaroji akcinė bendrovė ""Neda""","132278838","2021-01-01","2021-12-31","2022-05-31","215678","-25741","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","9a54d95d-3581-4a55-9e83-2d4c93525dfa","a5e719da-78f2-4ade-a669-b9939c9ebab1","PARDAVIMO PAJAMOS","2022-05-31","f87205fd-a040-4986-b71c-0d163f55be37","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2022-05-31","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-nemuno-baldu-prekyba-158994442","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-nemuno-baldu-prekyba-158994442/","Uždaroji akcinė bendrovė ""Nemuno baldų prekyba""","Uždaroji akcinė bendrovė ""Nemuno baldų prekyba""","158994442","2024-01-01","2024-12-31","2025-02-28","153242","-32807","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","e28ec199-b02e-439c-9a42-ab6f6c1fcbff","d5c7f279-759c-4a27-aa51-999b28be1262","PARDAVIMO PAJAMOS","2025-02-28","dfc7b409-9ea1-43ca-815c-a5b6a981b29a","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2025-02-28","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-nemuno-baldu-prekyba-158994442","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-nemuno-baldu-prekyba-158994442/","Uždaroji akcinė bendrovė ""Nemuno baldų prekyba""","Uždaroji akcinė bendrovė ""Nemuno baldų prekyba""","158994442","2023-01-01","2023-12-31","2024-02-26","167009","-33444","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","e28ec199-b02e-439c-9a42-ab6f6c1fcbff","cfb314e5-5a53-47f6-be5f-9722bed80094","PARDAVIMO PAJAMOS","2024-02-26","95776c94-cdb9-43dc-9906-25f0183f404f","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2024-02-26","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-nemuno-baldu-prekyba-158994442","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-nemuno-baldu-prekyba-158994442/","Uždaroji akcinė bendrovė ""Nemuno baldų prekyba""","Uždaroji akcinė bendrovė ""Nemuno baldų prekyba""","158994442","2022-01-01","2022-12-31","2023-02-14","260405","8810","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","e28ec199-b02e-439c-9a42-ab6f6c1fcbff","de2dd1a3-39da-4c48-8f9c-a9d494e0d714","PARDAVIMO PAJAMOS","2023-02-14","96740def-704b-4ab8-8151-abe8be0e14a7","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2023-02-14","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-nemuno-baldu-prekyba-158994442","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-nemuno-baldu-prekyba-158994442/","Uždaroji akcinė bendrovė ""Nemuno baldų prekyba""","Uždaroji akcinė bendrovė ""Nemuno baldų prekyba""","158994442","2021-01-01","2021-12-31","2022-02-24","193223","84864","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","e28ec199-b02e-439c-9a42-ab6f6c1fcbff","b613ef86-374b-48aa-bdd0-d38868e2e6cc","PARDAVIMO PAJAMOS","2022-02-24","9ecbbad9-0a2f-40e4-aaf3-49d5fc61b789","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2022-02-24","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-nomija-122638693","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-nomija-122638693/","Uždaroji akcinė bendrovė ""NOMIJA""","Uždaroji akcinė bendrovė ""NOMIJA""","122638693","2024-01-01","2024-12-31","2025-05-26","104473","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","61d0698d-1031-4999-bd8e-4d9af618bcf6","aaa158f5-81a1-4872-b9ed-1e1a118fbacc","PARDAVIMO PAJAMOS","2025-05-26","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Trumpa)","Labai mažų įmonių, taikančių išimtis, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-nomija-122638693","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-nomija-122638693/","Uždaroji akcinė bendrovė ""NOMIJA""","Uždaroji akcinė bendrovė ""NOMIJA""","122638693","2023-01-01","2023-12-31","2024-05-27","102193","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","61d0698d-1031-4999-bd8e-4d9af618bcf6","efcc3150-b319-4bba-8a10-53fd88a3f7ca","PARDAVIMO PAJAMOS","2024-05-27","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Trumpa)","Labai mažų įmonių, taikančių išimtis, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-nomija-122638693","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-nomija-122638693/","Uždaroji akcinė bendrovė ""NOMIJA""","Uždaroji akcinė bendrovė ""NOMIJA""","122638693","2022-01-01","2022-12-31","2023-05-29","89104","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","61d0698d-1031-4999-bd8e-4d9af618bcf6","4f3ee451-f634-44d8-bf28-c9be62aaab14","PARDAVIMO PAJAMOS","2023-05-29","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Trumpa)","Labai mažų įmonių, taikančių išimtis, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-nomija-122638693","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-nomija-122638693/","Uždaroji akcinė bendrovė ""NOMIJA""","Uždaroji akcinė bendrovė ""NOMIJA""","122638693","2021-01-01","2021-12-31","2022-05-26","91019","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","61d0698d-1031-4999-bd8e-4d9af618bcf6","c10a6b89-2bb0-4d21-ad14-88cd51ad9dd6","PARDAVIMO PAJAMOS","2022-05-26","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Trumpa)","Labai mažų įmonių, taikančių išimtis, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-norwegian-wood-111692298","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-norwegian-wood-111692298/","Uždaroji akcinė bendrovė ""NORWEGIAN WOOD""","Uždaroji akcinė bendrovė ""NORWEGIAN WOOD""","111692298","2023-01-01","2023-12-31","2024-07-31","361694","-73568","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","3f1004c6-7224-4673-80ba-d13d0fb84e64","cf3f5674-81a3-44fd-9c27-c4ccf35131c5","PARDAVIMO PAJAMOS","2024-07-31","9612b48d-4153-47e1-93f6-19373b95d5aa","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2024-07-31","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-norwegian-wood-111692298","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-norwegian-wood-111692298/","Uždaroji akcinė bendrovė ""NORWEGIAN WOOD""","Uždaroji akcinė bendrovė ""NORWEGIAN WOOD""","111692298","2022-01-01","2022-12-31","2023-06-30","479110","-134801","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","3f1004c6-7224-4673-80ba-d13d0fb84e64","a57e8d93-2cce-4ce3-bb89-9f2e704a4a06","PARDAVIMO PAJAMOS","2023-06-30","d6108bca-da68-4d8f-85a1-0a4c976e88e9","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2023-06-30","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-norwegian-wood-111692298","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-norwegian-wood-111692298/","Uždaroji akcinė bendrovė ""NORWEGIAN WOOD""","Uždaroji akcinė bendrovė ""NORWEGIAN WOOD""","111692298","2021-01-01","2021-12-31","2022-10-16","583130","-34413","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","3f1004c6-7224-4673-80ba-d13d0fb84e64","e5fc80ac-7e69-4d7c-9632-332bc8bdb714","PARDAVIMO PAJAMOS","2022-10-16","ca8dfbc3-0c2e-4abd-af79-802117ca3500","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2022-10-16","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-norwegian-wood-111692298","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-norwegian-wood-111692298/","Uždaroji akcinė bendrovė ""NORWEGIAN WOOD""","Uždaroji akcinė bendrovė ""NORWEGIAN WOOD""","111692298","2020-01-01","2020-12-31","2021-06-03","595291","27415","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","3f1004c6-7224-4673-80ba-d13d0fb84e64","c9d41380-2d43-4d57-85b4-57467e94305a","PARDAVIMO PAJAMOS","2021-06-03","c310ef40-fb96-40c7-b3ac-d4bdfeff42a1","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2021-06-03","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-optimata-124905383","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-optimata-124905383/","Uždaroji akcinė bendrovė ""OPTIMATA""","Uždaroji akcinė bendrovė ""OPTIMATA""","124905383","2024-01-01","2024-12-31","2025-10-14","1215603","236225","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","a66edb6e-56c7-4961-8be9-dc54ddd80717","1451d68f-9fc7-484f-a7c7-622ee7e16879","PARDAVIMO PAJAMOS","2025-10-14","9a49681b-43b8-4311-a930-f4b8a2527e2f","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2025-10-14","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-optimata-124905383","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-optimata-124905383/","Uždaroji akcinė bendrovė ""OPTIMATA""","Uždaroji akcinė bendrovė ""OPTIMATA""","124905383","2023-01-01","2023-12-31","2024-04-18","1449009","-262014","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","a66edb6e-56c7-4961-8be9-dc54ddd80717","dda96927-630c-42b1-b5b3-66457beed28c","PARDAVIMO PAJAMOS","2024-04-18","8c30b043-64b4-4aa3-a3f5-c2dad28d2309","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2024-04-18","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-optimata-124905383","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-optimata-124905383/","Uždaroji akcinė bendrovė ""OPTIMATA""","Uždaroji akcinė bendrovė ""OPTIMATA""","124905383","2022-01-01","2022-12-31","2023-06-01","1836273","-43673","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","a66edb6e-56c7-4961-8be9-dc54ddd80717","6a94375a-45cc-442d-a335-b9b48b2e04aa","PARDAVIMO PAJAMOS","2023-06-01","8aa5906e-d2f4-4862-a614-fc47f7076e82","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2023-06-01","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-optimata-124905383","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-optimata-124905383/","Uždaroji akcinė bendrovė ""OPTIMATA""","Uždaroji akcinė bendrovė ""OPTIMATA""","124905383","2021-01-01","2021-12-31","2022-05-17","2006128","75559","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","a66edb6e-56c7-4961-8be9-dc54ddd80717","a2c3ad68-d8ec-49fb-9c01-639f0442e754","PARDAVIMO PAJAMOS","2022-05-17","d685ff0f-2e66-48cb-bbd1-c37b4854f046","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2022-05-17","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-organika-vilnius-110807598","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-organika-vilnius-110807598/","Uždaroji akcinė bendrovė ""ORGANIKA VILNIUS""","Uždaroji akcinė bendrovė ""ORGANIKA VILNIUS""","110807598","2024-01-01","2024-12-31","2025-05-30","1276534","-157120","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","0a5b9054-5294-4f80-a3e2-2a02daf1eab6","953fb0ab-1f67-4836-85c4-c73787bfda6a","PARDAVIMO PAJAMOS","2025-05-30","ee71daa7-3684-47f6-ab89-490f059b4777","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2025-05-30","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-organika-vilnius-110807598","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-organika-vilnius-110807598/","Uždaroji akcinė bendrovė ""ORGANIKA VILNIUS""","Uždaroji akcinė bendrovė ""ORGANIKA VILNIUS""","110807598","2023-01-01","2023-12-31","2024-05-31","1912541","570","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","0a5b9054-5294-4f80-a3e2-2a02daf1eab6","8b401462-e655-4794-b3de-231fd83a2798","PARDAVIMO PAJAMOS","2024-05-31","b3d2675b-fba2-422c-9266-a55bc92b83a4","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2024-05-31","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-organika-vilnius-110807598","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-organika-vilnius-110807598/","Uždaroji akcinė bendrovė ""ORGANIKA VILNIUS""","Uždaroji akcinė bendrovė ""ORGANIKA VILNIUS""","110807598","2022-01-01","2022-12-31","2023-06-02","2710528","3212","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","0a5b9054-5294-4f80-a3e2-2a02daf1eab6","570f87b1-06f0-439d-90f6-3e238b4f2bd9","PARDAVIMO PAJAMOS","2023-06-02","594d7307-764c-4b45-bfd8-57d928806160","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2023-06-02","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-organika-vilnius-110807598","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-organika-vilnius-110807598/","Uždaroji akcinė bendrovė ""ORGANIKA VILNIUS""","Uždaroji akcinė bendrovė ""ORGANIKA VILNIUS""","110807598","2021-01-01","2021-12-31","2022-05-31","3086076","193","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","0a5b9054-5294-4f80-a3e2-2a02daf1eab6","7d4e4ee7-7259-420d-b261-f7a527a3ff34","PARDAVIMO PAJAMOS","2022-05-31","a9c197ca-3b8a-4cba-a5ec-a98d5387b592","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2022-05-31","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-padvaiskas-ir-ko-123467284","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-padvaiskas-ir-ko-123467284/","Uždaroji akcinė bendrovė ""PADVAISKAS IR KO""","Uždaroji akcinė bendrovė ""PADVAISKAS IR KO""","123467284","2024-01-01","2024-12-31","2025-07-30","16652874","452487","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","e2ef0097-a271-4063-942d-41847f1c3252","c3bc3b34-831a-4c38-9f23-dd52ef2bbddf","PARDAVIMO PAJAMOS","2025-07-30","f1156b93-7ca2-4413-ad8b-be4e5f27d8b6","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2025-07-30","PELNO (NUOSTOLIŲ) ATASKAITA","Vidutinių ir didelių įmonių finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-padvaiskas-ir-ko-123467284","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-padvaiskas-ir-ko-123467284/","Uždaroji akcinė bendrovė ""PADVAISKAS IR KO""","Uždaroji akcinė bendrovė ""PADVAISKAS IR KO""","123467284","2023-01-01","2023-12-31","2024-12-16","20747045","1238174","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","e2ef0097-a271-4063-942d-41847f1c3252","7875d61c-b71c-48d8-a0b8-f9e3cd2d2575","PARDAVIMO PAJAMOS","2024-12-16","97b00cd0-ad44-4fa7-93ec-4e0c17c338f3","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2024-12-16","PELNO (NUOSTOLIŲ) ATASKAITA","Vidutinių ir didelių įmonių finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-padvaiskas-ir-ko-123467284","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-padvaiskas-ir-ko-123467284/","Uždaroji akcinė bendrovė ""PADVAISKAS IR KO""","Uždaroji akcinė bendrovė ""PADVAISKAS IR KO""","123467284","2022-01-01","2022-12-31","2023-12-30","22536752","852034","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","e2ef0097-a271-4063-942d-41847f1c3252","8e83151d-6831-4425-8b1e-9490fb9e6f58","PARDAVIMO PAJAMOS","2023-12-30","fbcd4bcc-fb32-4272-8f30-20663042cd97","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2023-12-30","PELNO (NUOSTOLIŲ) ATASKAITA","Vidutinių ir didelių įmonių finansinių ataskaitų rinkinys"
"uzdaroji-akcine-bendrove-padvaiskas-ir-ko-123467284","https://www.baldininkai.org/gamintojas/uzdaroji-akcine-bendrove-padvaiskas-ir-ko-123467284/","Uždaroji akcinė bendrovė ""PADVAISKAS IR KO""","Uždaroji akcinė bendrovė ""PADVAISKAS IR KO""","123467284","2021-01-01","2021-12-31","2022-08-11","22214677","915194","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","e2ef0097-a271-4063-942d-41847f1c3252","c7e0a977-f822-4d4c-b843-88f02d7fa5a2","PARDAVIMO PAJAMOS","2022-08-11","ea2f8e4f-298c-4ee9-b5ad-a478a3636418","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2022-08-11","PELNO (NUOSTOLIŲ) ATASKAITA","Vidutinių ir didelių įmonių finansinių ataskaitų rinkinys"
